cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,hora_transacao
9265,14,20220802,Debito,-18.49,23:12:42 UTC
17906,14,20221019,Debito,-13.94,21:20:43 UTC
20689,14,20221027,Debito,-404.43,19:56:59 UTC
22183,14,20221027,Debito,-52.44,20:56:12 UTC
35221,14,20221220,Debito,-22.36,15:22:07 UTC
36265,14,20221220,Debito,-14.9,16:36:02 UTC
38000,14,20221222,Debito,-11.84,18:03:57 UTC
40055,14,20221222,Debito,-10.67,18:05:25 UTC
40325,14,20221223,Debito,-58.59,10:25:03 UTC
42878,14,20221228,Debito,-39.77,20:39:16 UTC
63424,14,20221230,Debito,-38.11,00:00:00.59915 UTC
68626,14,20221230,Debito,-31.6,00:00:00.127355 UTC
70770,14,20221230,Debito,-15.1,00:00:00.68918 UTC
2341,270,20190921,Debito,-55.11,00:40:12 UTC
7315,270,20200818,Debito,-37.34,22:30:52 UTC
7593,270,20200819,Debito,-10.47,11:25:49 UTC
7950,270,20201128,Debito,-25.92,23:40:36 UTC
10333,270,20201216,Debito,-22.25,05:36:34 UTC
17851,270,20210112,Debito,-91.34,13:13:59 UTC
19010,270,20210210,Debito,-32.57,18:27:12 UTC
29568,270,20210806,Debito,-54.47,17:07:29 UTC
33298,270,20221215,Debito,-20.38,04:29:45 UTC
34792,270,20221217,Debito,-6.08,05:25:22 UTC
40414,270,20221224,Debito,-12.39,15:06:26 UTC
41567,270,20221225,Debito,-36.87,00:28:16 UTC
45676,270,20221229,Debito,-45.8,23:49:16 UTC
47148,270,20221229,Debito,-30.65,23:57:10 UTC
47302,270,20221229,Debito,-91.33,23:59:03 UTC
58528,270,20221230,Debito,-56.01,00:00:00.503514 UTC
1473,526,20180922,Debito,-11.19,13:58:40 UTC
4355,526,20181014,Debito,-9.83,05:17:08 UTC
9573,526,20190102,Debito,-19.44,19:37:08 UTC
10300,526,20190115,Debito,-4.29,11:35:31 UTC
13710,526,20190603,Debito,-4.38,03:36:19 UTC
18123,526,20190708,Debito,-53.49,05:17:07 UTC
24850,526,20220402,Debito,-22.97,02:43:46 UTC
35311,526,20220614,Debito,-33.05,17:21:59 UTC
47337,526,20220904,Debito,-56.89,23:45:56 UTC
48181,526,20220905,Debito,-10.84,11:03:08 UTC
52469,526,20220918,Debito,-5.06,06:13:34 UTC
56256,526,20221014,Debito,-35.38,17:37:32 UTC
59379,526,20221111,Debito,-21.66,21:57:25 UTC
62066,526,20221123,Debito,-22.57,12:35:55 UTC
5524,782,20190122,Debito,-18.32,23:11:32 UTC
7944,782,20190127,Debito,-35.42,05:52:03 UTC
9865,782,20190223,Debito,-16.41,20:52:54 UTC
11656,782,20190223,Debito,-27.81,21:06:36 UTC
14981,782,20190313,Debito,-37.39,19:22:09 UTC
16969,782,20190314,Debito,-132.25,14:43:47 UTC
22893,782,20190407,Debito,-18.31,00:38:27 UTC
26226,782,20190501,Debito,-114.68,09:51:04 UTC
28823,782,20190503,Debito,-39.68,10:50:54 UTC
30800,782,20201208,Debito,-339.33,12:31:01 UTC
38936,782,20201217,Debito,-8.66,11:51:59 UTC
42094,782,20201219,Debito,-70.4,09:22:40 UTC
48952,782,20201221,Debito,-11.59,21:53:12 UTC
61228,782,20211015,Debito,-21.23,20:52:31 UTC
61386,782,20211027,Debito,-34.49,13:58:47 UTC
68641,782,20211031,Debito,-65.38,05:37:18 UTC
8100,15,20221214,Debito,-97.53,12:47:18 UTC
11931,15,20221220,Debito,-18.8,08:16:06 UTC
20029,15,20221229,Debito,-37.11,19:10:42 UTC
20153,15,20221229,Debito,-66.07,19:12:38 UTC
23474,15,20221229,Debito,-28.4,23:35:19 UTC
27771,15,20221229,Debito,-13.98,23:59:58 UTC
49426,15,20221230,Debito,-30.93,00:00:00.315949 UTC
53232,15,20221230,Debito,-23.61,00:00:00.303039 UTC
63559,15,20221230,Debito,-19.67,00:00:00.395409 UTC
64691,15,20221230,Debito,-60.07,00:00:00.228025 UTC
2821,271,20210819,Debito,-12.09,12:58:08 UTC
6332,271,20211129,Debito,-45.42,13:42:48 UTC
8593,271,20211205,Debito,-137.71,12:41:49 UTC
14645,271,20220409,Debito,-20.66,14:17:47 UTC
18933,271,20220428,Debito,-114.98,14:26:43 UTC
19424,271,20220501,Debito,-103.51,07:35:21 UTC
19970,271,20220505,Debito,-26.69,12:19:10 UTC
21777,271,20220507,Debito,-35.23,06:48:35 UTC
21879,271,20220507,Debito,-9.99,22:41:34 UTC
30261,271,20220613,Debito,-117.28,01:42:55 UTC
39049,271,20220617,Debito,-10.43,10:42:36 UTC
40615,271,20220729,Debito,-60.64,22:05:50 UTC
47819,271,20220903,Debito,-15.7,09:32:11 UTC
53360,271,20221226,Debito,-33.92,18:53:40 UTC
69705,271,20221229,Debito,-95.16,23:59:59.608525 UTC
9416,527,20150823,Debito,-16.54,11:55:34 UTC
9754,527,20150824,Debito,-89.09,00:05:09 UTC
10238,527,20150825,Debito,-177.16,01:19:07 UTC
11678,527,20150826,Debito,-13.88,12:03:18 UTC
14577,527,20151106,Debito,-79.46,08:46:29 UTC
14933,527,20151106,Debito,-75.34,09:20:35 UTC
16711,527,20151206,Debito,-11.08,17:11:00 UTC
18192,527,20200829,Debito,-18.35,01:10:01 UTC
22190,527,20200829,Debito,-16.38,19:13:21 UTC
24572,527,20200908,Debito,-10.81,19:06:55 UTC
29910,527,20200917,Debito,-44.81,01:22:07 UTC
31315,527,20200918,Debito,-78.0,10:59:41 UTC
35581,527,20200930,Debito,-44.06,21:18:53 UTC
38938,527,20201010,Debito,-30.24,11:51:31 UTC
39937,527,20201012,Debito,-41.76,09:45:18 UTC
43190,527,20201027,Debito,-78.06,15:38:12 UTC
43375,527,20201123,Debito,-17.41,22:24:50 UTC
47551,527,20201127,Debito,-44.95,12:32:47 UTC
54228,527,20201203,Debito,-30.56,09:13:20 UTC
59941,527,20201213,Debito,-199.29,08:45:11 UTC
65051,527,20220422,Debito,-44.54,19:56:38 UTC
3130,783,20151009,Debito,-32.75,15:52:23 UTC
8173,783,20160825,Debito,-65.74,05:35:20 UTC
17955,783,20161123,Debito,-27.35,09:31:54 UTC
22956,783,20161225,Debito,-30.83,20:40:30 UTC
23501,783,20170511,Debito,-18.05,06:50:44 UTC
23827,783,20170511,Debito,-10.1,07:36:58 UTC
34017,783,20171001,Debito,-31.23,19:25:12 UTC
44587,783,20171126,Debito,-100.18,05:56:14 UTC
48802,783,20180427,Debito,-14.09,07:21:26 UTC
58537,783,20181118,Debito,-27.28,00:17:25 UTC
60162,783,20181122,Debito,-73.35,22:58:11 UTC
63401,783,20190107,Debito,-26.36,03:47:02 UTC
68586,783,20190107,Debito,-17.42,13:03:30 UTC
1889,16,20190609,Debito,-45.26,03:05:52 UTC
2648,16,20191210,Debito,-10.46,22:27:34 UTC
4253,16,20191223,Debito,-7.34,23:30:25 UTC
5157,16,20200426,Debito,-19.79,12:44:07 UTC
17405,16,20200915,Debito,-9.18,11:39:58 UTC
19891,16,20200919,Debito,-27.38,20:46:07 UTC
21004,16,20210426,Debito,-113.16,17:40:10 UTC
25415,16,20210505,Debito,-43.07,11:14:51 UTC
32175,16,20220405,Debito,-66.53,21:27:55 UTC
32512,16,20220406,Debito,-70.95,00:37:16 UTC
36173,16,20220412,Debito,-26.97,03:09:03 UTC
37082,16,20220412,Debito,-5.78,12:54:21 UTC
38191,16,20220412,Debito,-10.66,19:52:45 UTC
42219,16,20221014,Debito,-39.5,22:26:20 UTC
44195,16,20221026,Debito,-17.88,03:54:31 UTC
47247,16,20221031,Debito,-21.33,20:47:11 UTC
47926,16,20221101,Debito,-24.93,11:03:25 UTC
52523,16,20221223,Debito,-16.74,03:00:44 UTC
57591,16,20221226,Debito,-15.85,17:49:08 UTC
62030,16,20221229,Debito,-92.19,18:51:55 UTC
63474,16,20221229,Debito,-16.67,21:05:03 UTC
6093,272,20220408,Debito,-57.82,04:19:00 UTC
8504,272,20220727,Debito,-44.17,04:31:03 UTC
10630,272,20220815,Debito,-368.44,02:10:33 UTC
12921,272,20220820,Debito,-88.36,21:09:28 UTC
16317,272,20220821,Debito,-22.21,20:50:15 UTC
20219,272,20221024,Debito,-55.26,00:34:21 UTC
31209,272,20221221,Debito,-37.45,14:49:40 UTC
31535,272,20221223,Debito,-35.5,04:59:43 UTC
35533,272,20221229,Debito,-49.8,06:26:53 UTC
40166,272,20221229,Debito,-53.26,20:15:31 UTC
69381,272,20221229,Debito,-91.09,23:59:59.632592 UTC
3340,528,20131005,Debito,-81.73,04:18:47 UTC
6688,528,20141031,Debito,-22.19,21:05:32 UTC
7385,528,20141118,Debito,-81.99,20:56:26 UTC
11695,528,20150820,Debito,-24.46,04:04:34 UTC
12919,528,20150823,Debito,-40.41,00:59:58 UTC
25462,528,20160420,Debito,-28.94,02:45:07 UTC
31172,528,20160424,Debito,-8.44,21:05:54 UTC
31257,528,20160527,Debito,-11.08,00:55:50 UTC
35037,528,20160719,Debito,-59.9,19:48:52 UTC
51638,528,20170308,Debito,-19.19,02:57:41 UTC
54157,528,20170322,Debito,-8.75,02:09:39 UTC
54602,528,20170324,Debito,-19.23,19:35:55 UTC
55943,528,20170330,Debito,-101.99,23:43:44 UTC
57660,528,20170331,Debito,-39.73,00:13:15 UTC
62178,528,20180424,Debito,-60.94,09:49:08 UTC
67786,528,20180715,Debito,-8.43,21:23:55 UTC
68842,528,20180718,Debito,-59.06,04:53:48 UTC
69341,528,20180903,Debito,-10.77,09:35:16 UTC
5754,784,20200816,Debito,-18.39,13:52:06 UTC
11426,784,20220325,Debito,-67.36,13:12:28 UTC
12380,784,20220325,Debito,-45.45,15:29:41 UTC
20854,784,20221228,Debito,-48.03,05:53:46 UTC
25602,784,20221228,Debito,-67.62,09:24:01 UTC
27966,784,20221229,Debito,-56.89,15:49:55 UTC
30548,784,20221229,Debito,-15.79,23:37:39 UTC
32750,784,20221229,Debito,-89.88,23:46:04 UTC
51430,784,20221229,Debito,-33.4,23:59:59.324467 UTC
60189,784,20221229,Debito,-6.86,23:59:59.995234 UTC
68865,784,20221229,Debito,-53.63,23:59:59.156407 UTC
1461,17,20200515,Debito,-78.53,08:35:24 UTC
5303,17,20201005,Debito,-7.17,19:28:23 UTC
5492,17,20201006,Debito,-39.98,08:23:22 UTC
9093,17,20201024,Debito,-85.08,09:15:03 UTC
9692,17,20201029,Debito,-55.74,08:24:04 UTC
11411,17,20201104,Debito,-89.24,19:43:52 UTC
12837,17,20220427,Debito,-20.57,14:47:53 UTC
13542,17,20220807,Debito,-29.46,10:15:23 UTC
13905,17,20220809,Debito,-26.51,14:58:44 UTC
13931,17,20220810,Debito,-40.54,02:36:30 UTC
15546,17,20220811,Debito,-35.33,19:12:08 UTC
16107,17,20221216,Debito,-14.13,09:12:40 UTC
20015,17,20221225,Debito,-26.96,19:42:50 UTC
21434,17,20221225,Debito,-12.8,21:50:14 UTC
23026,17,20221229,Debito,-30.36,03:33:47 UTC
24042,17,20221229,Debito,-22.1,23:17:39 UTC
29018,17,20221229,Debito,-241.73,23:55:57 UTC
34336,17,20221229,Debito,-126.87,23:59:24 UTC
41324,17,20221229,Debito,-17.11,23:59:59.742052 UTC
41824,17,20221229,Debito,-25.75,23:59:59.624504 UTC
43110,17,20221229,Debito,-158.64,23:59:59.258739 UTC
51525,17,20221229,Debito,-70.76,23:59:59.629474 UTC
51726,17,20221229,Debito,-19.54,23:59:59.090407 UTC
54182,17,20221229,Debito,-20.33,23:59:59.035047 UTC
55032,17,20221229,Debito,-61.63,23:59:59.295004 UTC
55132,17,20221229,Debito,-23.3,23:59:59.309706 UTC
56520,17,20221229,Debito,-21.46,23:59:59.85623 UTC
64630,17,20221229,Debito,-24.12,23:59:59.668472 UTC
1201,273,20200803,Debito,-55.62,12:44:27 UTC
7655,273,20200818,Debito,-26.42,01:42:25 UTC
9767,273,20210101,Debito,-31.9,05:24:29 UTC
25953,273,20210428,Debito,-22.29,17:51:34 UTC
26333,273,20210625,Debito,-24.36,00:11:34 UTC
45777,273,20221209,Debito,-7.5,20:30:02 UTC
45802,273,20221217,Debito,-86.76,14:52:00 UTC
50909,273,20221229,Debito,-43.09,23:12:43 UTC
52814,273,20221229,Debito,-30.15,23:16:09 UTC
55182,273,20221229,Debito,-35.59,23:54:21 UTC
64741,273,20221230,Debito,-17.67,00:00:00.677846 UTC
71912,273,20221230,Debito,-32.67,00:00:00.680274 UTC
4097,529,20200425,Debito,-509.94,22:22:05 UTC
5593,529,20200501,Debito,-12.87,02:56:27 UTC
7573,529,20200501,Debito,-21.77,21:00:41 UTC
10056,529,20200626,Debito,-25.32,22:40:33 UTC
10981,529,20200627,Debito,-75.26,08:18:19 UTC
19108,529,20200818,Debito,-63.93,07:41:50 UTC
25720,529,20201017,Debito,-93.53,08:35:04 UTC
32783,529,20201104,Debito,-15.9,14:59:13 UTC
46747,529,20221111,Debito,-86.9,08:38:13 UTC
50307,529,20221111,Debito,-21.01,09:46:49 UTC
51775,529,20221216,Debito,-14.27,15:43:10 UTC
53234,529,20221220,Debito,-5.26,03:23:26 UTC
59057,529,20221230,Debito,-67.91,00:00:00.433857 UTC
64197,529,20221230,Debito,-107.59,00:00:00.743014 UTC
13370,785,20210616,Debito,-84.9,11:42:04 UTC
16299,785,20210623,Debito,-25.37,21:58:02 UTC
18276,785,20210624,Debito,-34.01,05:50:30 UTC
19897,785,20210809,Debito,-33.09,15:18:33 UTC
28240,785,20210811,Debito,-17.17,02:24:27 UTC
33985,785,20210923,Debito,-23.07,23:07:11 UTC
40614,785,20221216,Debito,-24.73,00:05:02 UTC
41920,785,20221229,Debito,-31.19,19:05:08 UTC
43989,785,20221229,Debito,-57.59,19:27:55 UTC
51341,785,20221229,Debito,-8.79,23:39:29 UTC
61020,785,20221229,Debito,-12.87,23:51:15 UTC
1245,18,20210812,Debito,-16.78,07:45:43 UTC
5709,18,20210821,Debito,-19.2,04:58:21 UTC
8523,18,20220112,Debito,-29.96,08:34:00 UTC
13291,18,20220210,Debito,-75.45,05:35:55 UTC
15283,18,20220323,Debito,-69.06,00:03:35 UTC
18789,18,20220707,Debito,-4.37,09:45:10 UTC
19227,18,20220712,Debito,-39.38,04:46:06 UTC
19823,18,20220925,Debito,-26.29,14:06:56 UTC
21339,18,20220925,Debito,-34.31,22:38:25 UTC
23715,18,20221126,Debito,-8.85,04:41:43 UTC
24689,18,20221209,Debito,-70.05,22:21:50 UTC
25630,18,20221222,Debito,-4.6,05:35:20 UTC
28550,18,20221227,Debito,-128.93,01:40:23 UTC
32360,18,20221228,Debito,-48.31,03:30:38 UTC
34800,18,20221229,Debito,-21.91,21:52:03 UTC
39717,18,20221229,Debito,-14.62,23:59:58 UTC
53658,18,20221230,Debito,-31.46,00:00:00.288957 UTC
54230,18,20221230,Debito,-153.32,00:00:00.593504 UTC
55813,18,20221230,Debito,-191.57,00:00:00.917825 UTC
55938,18,20221230,Debito,-11.86,00:00:00.982142 UTC
67847,18,20221230,Debito,-10.18,00:00:00.854915 UTC
71294,18,20221230,Debito,-47.24,00:00:00.494383 UTC
8114,274,20200630,Debito,-22.29,04:18:09 UTC
9429,274,20200709,Debito,-19.6,17:33:27 UTC
17441,274,20201015,Debito,-34.92,10:56:57 UTC
19171,274,20201015,Debito,-35.96,18:44:29 UTC
19714,274,20221031,Debito,-22.76,11:20:00 UTC
20040,274,20221101,Debito,-17.94,10:26:27 UTC
32057,274,20221216,Debito,-30.95,15:32:56 UTC
34019,274,20221229,Debito,-24.44,15:36:02 UTC
37399,274,20221229,Debito,-9.69,23:47:09 UTC
37449,274,20221229,Debito,-86.2,23:59:56 UTC
43009,274,20221230,Debito,-246.19,00:00:00.750848 UTC
46783,274,20221230,Debito,-151.72,00:00:00.387666 UTC
48847,274,20221230,Debito,-7.73,00:00:00.2263 UTC
49697,274,20221230,Debito,-77.76,00:00:00.407148 UTC
50402,274,20221230,Debito,-15.67,00:00:00.946826 UTC
53382,274,20221230,Debito,-41.05,00:00:00.360231 UTC
56418,274,20221230,Debito,-21.36,00:00:00.812959 UTC
59322,274,20221230,Debito,-114.94,00:00:00.531093 UTC
60178,274,20221230,Debito,-71.0,00:00:00.789284 UTC
71977,274,20221230,Debito,-34.58,00:00:00.961613 UTC
2417,530,20180412,Debito,-70.42,15:50:09 UTC
6585,530,20180420,Debito,-18.9,14:46:36 UTC
10964,530,20180420,Debito,-64.45,14:54:40 UTC
12291,530,20180420,Debito,-28.76,14:54:40.393034 UTC
14537,530,20180501,Debito,-31.16,16:51:46 UTC
16197,530,20180502,Debito,-45.01,01:38:22 UTC
21199,530,20180604,Debito,-29.61,21:05:16 UTC
21789,530,20180613,Debito,-58.14,18:54:13 UTC
30796,530,20180813,Debito,-10.97,03:07:36 UTC
41546,530,20181030,Debito,-9.49,23:02:50 UTC
44136,530,20181206,Debito,-34.92,05:13:45 UTC
56596,530,20190213,Debito,-18.15,03:54:59 UTC
59798,530,20190215,Debito,-18.03,03:07:38 UTC
60901,530,20190301,Debito,-17.41,06:37:52 UTC
62965,530,20190301,Debito,-150.81,13:36:23 UTC
68122,530,20190729,Debito,-163.61,15:47:43 UTC
3368,786,20190817,Debito,-96.92,01:11:50 UTC
7698,786,20190926,Debito,-8.81,18:57:34 UTC
19202,786,20200210,Debito,-32.95,01:49:56 UTC
22708,786,20200224,Debito,-49.23,22:51:51 UTC
23064,786,20200225,Debito,-36.44,01:54:38 UTC
25590,786,20210127,Debito,-6.12,19:41:24 UTC
26821,786,20210516,Debito,-59.07,02:40:32 UTC
29161,786,20220417,Debito,-113.79,17:09:53 UTC
29591,786,20220422,Debito,-19.78,04:48:07 UTC
32773,786,20220515,Debito,-21.31,10:14:17 UTC
47745,786,20221229,Debito,-38.69,23:59:47 UTC
48603,786,20221229,Debito,-16.37,23:59:53 UTC
52372,786,20221230,Debito,-15.33,00:00:00.97749 UTC
53413,786,20221230,Debito,-46.72,00:00:00.203107 UTC
53570,786,20221230,Debito,-44.34,00:00:00.1505 UTC
60230,786,20221230,Debito,-66.15,00:00:00.556364 UTC
2418,19,20191012,Debito,-14.3,18:42:37 UTC
6668,19,20191013,Debito,-4.95,19:23:59 UTC
6714,19,20191013,Debito,-19.42,20:00:47 UTC
7427,19,20191013,Debito,-140.79,23:33:11 UTC
14781,19,20200108,Debito,-32.98,00:31:50 UTC
38973,19,20211203,Debito,-22.51,22:54:16 UTC
47563,19,20220205,Debito,-11.73,01:58:31 UTC
47889,19,20220206,Debito,-21.68,02:39:02 UTC
48419,19,20220807,Debito,-52.39,11:40:18 UTC
65332,19,20221229,Debito,-68.32,23:52:27 UTC
66613,19,20221229,Debito,-78.13,23:59:58 UTC
3547,275,20220301,Debito,-49.42,04:43:44 UTC
17359,275,20221201,Debito,-41.12,20:02:24 UTC
19275,275,20221207,Debito,-74.94,07:47:58 UTC
22891,275,20221218,Debito,-18.46,18:20:47 UTC
29477,275,20221229,Debito,-30.26,16:15:13 UTC
31116,275,20221229,Debito,-18.04,23:58:58 UTC
38279,275,20221229,Debito,-84.1,23:59:51 UTC
47007,275,20221230,Debito,-109.22,00:00:00.937755 UTC
49444,275,20221230,Debito,-24.24,00:00:00.342583 UTC
49771,275,20221230,Debito,-53.69,00:00:00.695185 UTC
57735,275,20221230,Debito,-18.01,00:00:00.951837 UTC
63297,275,20221230,Debito,-16.47,00:00:00.087899 UTC
67330,275,20221230,Debito,-37.19,00:00:00.406878 UTC
15310,531,20210825,Debito,-227.89,14:51:00 UTC
16250,531,20210825,Debito,-11.55,21:04:47 UTC
20182,531,20211004,Debito,-12.17,09:42:40 UTC
21412,531,20211006,Debito,-38.93,01:28:45 UTC
24930,531,20211010,Debito,-81.16,14:54:52 UTC
25227,531,20211010,Debito,-21.49,15:43:54 UTC
34309,531,20211109,Debito,-19.29,09:58:05 UTC
42299,531,20211119,Debito,-44.1,16:06:45 UTC
42585,531,20211119,Debito,-80.83,21:39:15 UTC
46150,531,20211121,Debito,-118.74,00:11:26 UTC
51416,531,20211126,Debito,-25.63,01:50:47 UTC
52173,531,20220108,Debito,-87.33,06:06:36 UTC
54026,531,20220730,Debito,-38.86,12:58:48 UTC
58727,531,20221015,Debito,-87.58,19:53:24 UTC
59597,531,20221016,Debito,-135.96,02:31:17 UTC
64752,531,20221020,Debito,-55.83,10:32:42 UTC
65474,531,20221020,Debito,-17.29,11:15:33 UTC
1431,787,20171121,Debito,-33.7,12:32:06 UTC
2583,787,20191021,Debito,-20.17,21:29:14 UTC
9384,787,20210122,Debito,-38.38,12:22:07 UTC
18470,787,20220204,Debito,-28.54,03:52:37 UTC
22874,787,20220209,Debito,-59.41,05:36:07 UTC
27337,787,20220301,Debito,-29.31,06:27:32 UTC
28625,787,20220301,Debito,-39.44,10:22:59 UTC
28803,787,20220301,Debito,-25.44,16:17:15 UTC
30747,787,20220301,Debito,-54.65,20:09:45 UTC
31870,787,20220307,Debito,-115.28,23:29:08 UTC
33973,787,20220310,Debito,-27.78,03:40:34 UTC
37855,787,20220310,Debito,-12.08,20:56:38 UTC
39235,787,20220311,Debito,-56.06,20:36:49 UTC
44532,787,20220902,Debito,-27.78,05:23:48 UTC
49329,787,20221215,Debito,-15.72,01:35:27 UTC
5673,20,20210727,Debito,-36.3,00:23:17 UTC
17207,20,20220522,Debito,-25.29,07:47:45 UTC
18572,20,20220522,Debito,-39.82,09:06:46 UTC
19061,20,20220523,Debito,-24.54,17:50:45 UTC
23532,20,20220803,Debito,-50.81,08:02:25 UTC
26334,20,20220916,Debito,-40.21,16:34:13 UTC
27453,20,20220917,Debito,-52.85,13:18:51 UTC
49164,20,20221114,Debito,-43.03,19:45:50 UTC
52769,20,20221225,Debito,-20.17,02:11:31 UTC
54490,20,20221226,Debito,-83.77,07:33:29 UTC
60005,20,20221229,Debito,-84.81,07:39:15 UTC
60830,20,20221229,Debito,-70.47,20:36:53 UTC
70789,20,20221229,Debito,-29.58,23:59:59.134153 UTC
6761,276,20210330,Debito,-175.28,18:10:03 UTC
7774,276,20210331,Debito,-16.74,13:02:13 UTC
19540,276,20211130,Debito,-15.03,04:22:45 UTC
19996,276,20211130,Debito,-28.26,04:47:39 UTC
22676,276,20211202,Debito,-26.6,13:20:17 UTC
23040,276,20211202,Debito,-53.88,20:59:27 UTC
31931,276,20211204,Debito,-145.32,08:04:41 UTC
32342,276,20220926,Debito,-49.11,19:06:42 UTC
33892,276,20221119,Debito,-73.44,21:10:59 UTC
35159,276,20221120,Debito,-26.51,02:42:56 UTC
35619,276,20221120,Debito,-96.22,03:35:04 UTC
37796,276,20221123,Debito,-101.11,04:17:55 UTC
40038,276,20221124,Debito,-24.85,04:23:19 UTC
41639,276,20221124,Debito,-13.12,07:38:54 UTC
58173,276,20221229,Debito,-15.6,22:44:42 UTC
58789,276,20221229,Debito,-60.62,23:19:56 UTC
64319,276,20221229,Debito,-19.66,23:59:32 UTC
71319,276,20221229,Debito,-16.89,23:59:58 UTC
71937,276,20221230,Debito,-25.21,00:00:00 UTC
2567,532,20210714,Debito,-19.91,10:34:48 UTC
3494,532,20210714,Debito,-8.96,20:28:40 UTC
7459,532,20210808,Debito,-45.96,16:51:58 UTC
13019,532,20220203,Debito,-21.8,09:00:40 UTC
23408,532,20220302,Debito,-30.15,11:21:31 UTC
31423,532,20220311,Debito,-74.48,03:35:47 UTC
32829,532,20220321,Debito,-58.89,16:14:40 UTC
45463,532,20221124,Debito,-12.13,18:12:50 UTC
47202,532,20221209,Debito,-62.69,11:09:23 UTC
48667,532,20221229,Debito,-31.75,02:21:16 UTC
51380,532,20221229,Debito,-4.42,21:33:18 UTC
52882,532,20221229,Debito,-38.51,22:43:40 UTC
53244,532,20221229,Debito,-65.02,23:56:46 UTC
53456,532,20221229,Debito,-123.4,23:56:48 UTC
53596,532,20221229,Debito,-49.33,23:58:57 UTC
62129,532,20221230,Debito,-101.42,00:00:00.991587 UTC
63965,532,20221230,Debito,-24.22,00:00:00.903822 UTC
66755,532,20221230,Debito,-44.99,00:00:00.016324 UTC
68720,532,20221230,Debito,-56.83,00:00:00.953883 UTC
69799,532,20221230,Debito,-164.19,00:00:00.419617 UTC
69944,532,20221230,Debito,-21.85,00:00:00.389075 UTC
70475,532,20221230,Debito,-66.4,00:00:00.473273 UTC
3189,788,20210628,Debito,-42.1,21:53:00 UTC
3815,788,20210629,Debito,-71.32,01:26:24 UTC
9729,788,20220107,Debito,-43.47,08:09:10 UTC
31147,788,20220702,Debito,-190.89,05:36:44 UTC
36535,788,20221122,Debito,-16.52,23:12:35 UTC
38648,788,20221202,Debito,-33.18,19:32:06 UTC
40408,788,20221208,Debito,-31.53,04:58:03 UTC
46473,788,20221227,Debito,-53.58,03:44:43 UTC
48213,788,20221227,Debito,-135.71,08:55:28 UTC
49203,788,20221228,Debito,-13.47,20:59:23 UTC
53389,788,20221229,Debito,-176.05,23:59:05 UTC
61340,788,20221229,Debito,-6.47,23:59:56 UTC
63663,788,20221229,Debito,-24.5,23:59:56 UTC
64482,788,20221230,Debito,-28.2,00:00:00 UTC
1280,21,20160721,Debito,-70.34,12:58:23 UTC
19563,21,20171025,Debito,-92.8,19:54:20 UTC
27629,21,20171103,Debito,-165.77,14:34:27 UTC
30317,21,20171126,Debito,-68.32,19:05:56 UTC
34516,21,20180121,Debito,-112.94,00:46:30 UTC
41704,21,20180222,Debito,-49.58,05:06:38 UTC
43433,21,20220627,Debito,-14.63,13:41:57 UTC
47616,21,20220723,Debito,-15.58,03:55:41 UTC
51522,21,20220815,Debito,-37.55,06:25:11 UTC
51660,21,20220823,Debito,-11.04,09:02:31 UTC
52143,21,20220829,Debito,-34.52,10:19:05 UTC
54598,21,20220907,Debito,-17.48,03:38:55 UTC
54683,21,20220907,Debito,-7.28,04:03:06 UTC
54988,21,20220912,Debito,-113.81,20:56:47 UTC
61629,21,20221002,Debito,-28.26,01:52:37 UTC
71608,21,20221024,Debito,-7.14,16:37:29 UTC
1166,277,20130716,Debito,-25.61,02:27:05 UTC
4486,277,20130719,Debito,-9.97,17:55:42 UTC
6176,277,20130725,Debito,-171.21,17:00:57 UTC
8341,277,20130727,Debito,-11.92,13:46:25 UTC
9998,277,20130804,Debito,-37.06,01:43:30 UTC
10184,277,20141011,Debito,-10.62,03:14:12 UTC
13916,277,20150506,Debito,-38.58,06:07:03 UTC
15464,277,20150507,Debito,-40.7,14:32:20 UTC
18401,277,20150514,Debito,-72.32,23:18:16 UTC
18526,277,20150514,Debito,-49.45,23:23:23 UTC
19945,277,20151104,Debito,-38.31,07:57:19 UTC
21368,277,20151108,Debito,-26.94,10:36:02 UTC
22387,277,20160330,Debito,-285.48,15:08:28 UTC
25247,277,20160419,Debito,-24.9,13:56:21 UTC
25917,277,20160419,Debito,-88.94,15:24:49 UTC
27122,277,20160819,Debito,-97.59,06:28:35 UTC
33358,277,20161006,Debito,-63.94,03:37:23 UTC
35136,277,20161223,Debito,-16.12,21:48:43 UTC
43080,277,20170114,Debito,-74.9,02:45:19 UTC
46611,277,20170121,Debito,-118.46,17:43:47 UTC
